Round,Pick_No,Team,Player,Player_Link,Pos,College,Conf,ID,Conf_Clean,Div,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
5,144,Houston Texans,Sherrick McManis,https://en.wikipedia.org/wiki/Sherrick_McManis ,CB,Northwestern,Big Ten,2010144,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
5,145,Miami Dolphins,Nolan Carroll,https://en.wikipedia.org/wiki/Nolan_Carroll ,CB,Maryland,ACC,2010145,ACC,AFC East,0,0,0,0,0,0,0,0,0,0
5,146,Los Angeles Chargers,Cam Thomas,https://en.wikipedia.org/wiki/Cam_Thomas_(defensive_tackle) ,DT,North Carolina,ACC,2010146,ACC,AFC West,0,0,0,0,0,0,0,0,0,0
5,147,New York Giants,Mitch Petrus,https://en.wikipedia.org/wiki/Mitch_Petrus ,OG,Arkansas,SEC,2010147,SEC,NFC East,0,0,1,0,0,0,0,0,0,0
5,148,Tennessee Titans,Robert Johnson,https://en.wikipedia.org/wiki/Robert_Johnson_(safety) ,S,Utah,MWC,2010148,Other,AFC South,0,0,0,0,0,0,0,0,0,0
5,149,Los Angeles Rams,Hall Davis,https://en.wikipedia.org/wiki/Hall_Davis ,DE,LouisianaLafayette,Sun Belt,2010149,Other,NFC West,0,0,0,0,0,0,0,0,0,0
5,150,New England Patriots,Zoltan Mesko,https://en.wikipedia.org/wiki/Zoltan_Mesko_(American_football) ,P,Michigan,Big Ten,2010150,Big Ten,AFC East,0,0,0,0,0,0,0,0,0,0
5,151,Pittsburgh Steelers,Chris Scott,https://en.wikipedia.org/wiki/Chris_Scott_(offensive_lineman) ,OT,Tennessee,SEC,2010151,SEC,AFC North,0,0,0,0,0,0,0,0,0,0
5,152,Cincinnati Bengals,Otis Hudson,https://en.wikipedia.org/wiki/Otis_Hudson ,OG,Eastern Illinois,OVC,2010152,Other,AFC North,0,0,0,0,0,0,0,0,0,0
5,153,Jacksonville Jaguars,Austen Lane,https://en.wikipedia.org/wiki/Austen_Lane ,DE,Murray State,OVC,2010153,Other,AFC South,0,0,0,0,0,0,0,0,0,0
5,154,Green Bay Packers,Andrew Quarless,https://en.wikipedia.org/wiki/Andrew_Quarless ,TE,Penn State,Big Ten,2010154,Big Ten,NFC North,0,0,1,0,0,0,0,0,0,0
5,155,Arizona Cardinals,John Skelton,https://en.wikipedia.org/wiki/John_Skelton_(American_football) ,QB,Fordham,Patriot,2010155,Other,NFC West,0,0,0,0,0,0,0,0,0,0
5,156,Baltimore Ravens,David Reed,https://en.wikipedia.org/wiki/David_Reed_(American_football) ,WR,Utah,MWC,2010156,Other,AFC North,0,0,1,0,0,0,0,0,0,0
5,157,Baltimore Ravens,Arthur Jones,https://en.wikipedia.org/wiki/Arthur_Jones_(American_football) ,DT,Syracuse,Big East,2010157,Other,AFC North,0,0,1,0,0,0,0,0,0,0
5,158,New Orleans Saints,Matt Tennant,https://en.wikipedia.org/wiki/Matt_Tennant ,C,Boston College,ACC,2010158,ACC,NFC South,0,0,0,0,0,0,0,0,0,0
5,159,Philadelphia Eagles,Riley Cooper,https://en.wikipedia.org/wiki/Riley_Cooper ,WR,Florida,SEC,2010159,SEC,NFC East,0,0,0,0,0,0,0,0,0,0
5,160,Cleveland Browns,Larry Asante,https://en.wikipedia.org/wiki/Larry_Asante ,S,Nebraska,Big 12,2010160,Big 12,AFC North,0,0,0,0,0,0,0,0,0,0
5,161,Minnesota Vikings,Chris DeGeare,https://en.wikipedia.org/wiki/Chris_DeGeare ,OT,Wake Forest,ACC,2010161,ACC,NFC North,0,0,0,0,0,0,0,0,0,0
5,162,Indianapolis Colts,Brody Eldridge,https://en.wikipedia.org/wiki/Brody_Eldridge ,TE,Oklahoma,Big 12,2010162,Big 12,AFC South,0,0,0,0,0,0,0,0,0,0
5,163,Miami Dolphins,Reshad Jones,https://en.wikipedia.org/wiki/Reshad_Jones ,S,Georgia,SEC,2010163,SEC,AFC East,0,0,0,0,0,0,0,0,0,2
5,164,Pittsburgh Steelers,Crezdon Butler,https://en.wikipedia.org/wiki/Crezdon_Butler ,CB,Clemson,ACC,2010164,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
5,165,Atlanta Falcons,Kerry Meier,https://en.wikipedia.org/wiki/Kerry_Meier ,WR,Kansas,Big 12,2010165,Big 12,NFC South,0,0,0,0,0,0,0,0,0,0
5,166,Pittsburgh Steelers,Stevenson Sylvester,https://en.wikipedia.org/wiki/Stevenson_Sylvester ,LB,Utah,MWC,2010166,Other,AFC North,0,0,0,0,0,0,0,0,0,0
5,167,Minnesota Vikings,Nathan Triplett,https://en.wikipedia.org/wiki/Nathan_Triplett ,LB,Minnesota,Big Ten,2010167,Big Ten,NFC North,0,0,0,0,0,0,0,0,0,0
5,168,Los Angeles Chargers,Jonathan Crompton,https://en.wikipedia.org/wiki/Jonathan_Crompton ,QB,Tennessee,SEC,2010168,SEC,AFC West,0,0,0,0,0,0,0,0,0,0
5,169,Green Bay Packers,Marshall Newhouse,https://en.wikipedia.org/wiki/Marshall_Newhouse ,OT,TCU,MWC,2010169,Other,NFC North,0,0,1,0,0,0,0,0,0,0
6,170,Los Angeles Rams,Fendi Onobun,https://en.wikipedia.org/wiki/Fendi_Onobun ,TE,Houston,CUSA,2010170,Other,NFC West,0,0,0,0,0,0,0,0,0,0
6,171,Atlanta Falcons,Shann Schillinger,https://en.wikipedia.org/wiki/Shann_Schillinger ,S,Montana,Big Sky,2010171,Other,NFC South,0,0,0,0,0,0,0,0,0,0
6,172,Tampa Bay Buccaneers,Brent Bowden,https://en.wikipedia.org/wiki/Brent_Bowden_(American_football) ,P,Virginia Tech,ACC,2010172,ACC,NFC South,0,0,0,0,0,0,0,0,0,0
6,173,San Francisco 49ers,Anthony Dixon,https://en.wikipedia.org/wiki/Anthony_Dixon ,RB,Mississippi State,SEC,2010173,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
6,174,Washington Commanders,Dennis Morris,https://en.wikipedia.org/wiki/Dennis_Morris_(American_football) ,TE,Louisiana Tech,WAC,2010174,Other,NFC East,0,0,0,0,0,0,0,0,0,0
6,175,Carolina Panthers,Greg Hardy,https://en.wikipedia.org/wiki/Greg_Hardy ,DE,Ole Miss,SEC,2010175,SEC,NFC South,0,0,0,0,0,0,0,0,1,1
6,176,Tennessee Titans,Rusty Smith,https://en.wikipedia.org/wiki/Rusty_Smith_(American_football) ,QB,Florida Atlantic,Sun Belt,2010176,Other,AFC South,0,0,0,0,0,0,0,0,0,0
6,177,Cleveland Browns,Carlton Mitchell,https://en.wikipedia.org/wiki/Carlton_Mitchell ,WR,South Florida,Big East,2010177,Other,AFC North,0,0,0,0,0,0,0,0,0,0
6,178,Buffalo Bills,Arthur Moats,https://en.wikipedia.org/wiki/Arthur_Moats ,DE,James Madison,CAA,2010178,Other,AFC East,0,0,0,0,0,0,0,0,0,0
6,179,Dallas Cowboys,Sam Young,https://en.wikipedia.org/wiki/Sam_Young_(American_football) ,OT,Notre Dame,Ind FBS,2010179,Other,NFC East,0,0,0,0,0,0,0,0,0,0
6,180,Jacksonville Jaguars,Deji Karim,https://en.wikipedia.org/wiki/Deji_Karim ,RB,Southern Illinois,MVFC,2010180,Other,AFC South,0,0,0,0,0,0,0,0,0,0
6,181,Chicago Bears,Dan LeFevour,https://en.wikipedia.org/wiki/Dan_LeFevour ,QB,Central Michigan,MAC,2010181,Other,NFC North,0,0,0,0,0,0,0,0,0,0
6,182,San Francisco 49ers,Nate Byham,https://en.wikipedia.org/wiki/Nate_Byham ,TE,Pittsburgh,Big East,2010182,Other,NFC West,0,0,0,0,0,0,0,0,0,0
6,183,Denver Broncos,Eric Olsen,https://en.wikipedia.org/wiki/Eric_Olsen_(American_football) ,C,Notre Dame,Ind FBS,2010183,Other,AFC West,0,0,0,0,0,0,0,0,0,0
6,184,New York Giants,Adrian Tracy,https://en.wikipedia.org/wiki/Adrian_Tracy ,LB,William  Mary,CAA,2010184,Other,NFC East,0,0,1,0,0,0,0,0,0,0
6,185,Seattle Seahawks,Anthony McCoy,https://en.wikipedia.org/wiki/Anthony_McCoy ,TE,USC,Pac10,2010185,Pac12,NFC West,0,0,1,0,0,0,0,0,0,0
6,186,Cleveland Browns,Clifton Geathers,https://en.wikipedia.org/wiki/Clifton_Geathers ,DE,South Carolina,SEC,2010186,SEC,AFC North,0,0,0,0,0,0,0,0,0,0
6,187,Houston Texans,Shelley Smith,https://en.wikipedia.org/wiki/Shelley_Smith_(American_football) ,OG,Colorado State,MWC,2010187,Other,AFC South,0,0,0,0,0,0,0,0,0,0
6,188,Pittsburgh Steelers,Jonathan Dwyer,https://en.wikipedia.org/wiki/Jonathan_Dwyer ,RB,Georgia Tech,ACC,2010188,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
6,189,Los Angeles Rams,Eugene Sims,https://en.wikipedia.org/wiki/Eugene_Sims ,DE,West Texas AM,LSC,2010189,Other,NFC West,0,0,0,0,0,0,0,0,0,0
6,190,Las Vegas Raiders,Travis Goethel,https://en.wikipedia.org/wiki/Travis_Goethel ,LB,Arizona State,Pac10,2010190,Pac12,AFC West,0,0,0,0,0,0,0,0,0,0
6,191,Cincinnati Bengals,Dezmon Briscoe,https://en.wikipedia.org/wiki/Dezmon_Briscoe ,WR,Kansas,Big 12,2010191,Big 12,AFC North,0,0,0,0,0,0,0,0,0,0
6,192,Buffalo Bills,Danny Batten,https://en.wikipedia.org/wiki/Danny_Batten_(American_football) ,LB,South Dakota State,MVFC,2010192,Other,AFC East,0,0,0,0,0,0,0,0,0,0
6,193,Green Bay Packers,James Starks,https://en.wikipedia.org/wiki/James_Starks ,RB,Buffalo,MAC,2010193,Other,NFC North,0,0,1,0,0,0,0,0,0,0
6,194,Baltimore Ravens,Ramon Harewood,https://en.wikipedia.org/wiki/Ramon_Harewood ,OT,Morehouse,SIAC,2010194,Other,AFC North,0,0,1,0,0,0,0,0,0,0
6,195,Pittsburgh Steelers,Antonio Brown,https://en.wikipedia.org/wiki/Antonio_Brown ,WR,Central Michigan,MAC,2010195,Other,AFC North,0,0,1,0,0,0,0,4,1,7
6,196,Dallas Cowboys,Jamar Wall,https://en.wikipedia.org/wiki/Jamar_Wall ,CB,Texas Tech,Big 12,2010196,Big 12,NFC East,0,0,0,0,0,0,0,0,0,0
6,197,Houston Texans,Trindon Holliday,https://en.wikipedia.org/wiki/Trindon_Holliday ,WR,LSU,SEC,2010197,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
6,198,Carolina Panthers,David Gettis,https://en.wikipedia.org/wiki/David_Gettis ,WR,Baylor,Big 12,2010198,Big 12,NFC South,0,0,0,0,0,0,0,0,0,0
6,199,Minnesota Vikings,Joe Webb,https://en.wikipedia.org/wiki/Joe_Webb_(American_football) ,QB,UAB,CUSA,2010199,Other,NFC North,0,0,0,0,0,0,0,0,0,0
6,200,Philadelphia Eagles,Charles Scott,https://en.wikipedia.org/wiki/Charles_Scott_(American_football) ,RB,LSU,SEC,2010200,SEC,NFC East,0,0,0,0,0,0,0,0,0,0
6,201,Arizona Cardinals,Jorrick Calvin,https://en.wikipedia.org/wiki/Jorrick_Calvin ,CB,Troy,Sun Belt,2010201,Other,NFC West,0,0,0,0,0,0,0,0,0,0
6,202,Carolina Panthers,Jordan Pugh,https://en.wikipedia.org/wiki/Jordan_Pugh ,CB,Texas AM,Big 12,2010202,Big 12,NFC South,0,0,0,0,0,0,0,0,0,0
6,203,Jacksonville Jaguars,Scotty McGee,https://en.wikipedia.org/wiki/Scotty_McGee ,CB,James Madison,CAA,2010203,Other,AFC South,0,0,0,0,0,0,0,0,0,0
6,204,Carolina Panthers,Tony Pike,https://en.wikipedia.org/wiki/Tony_Pike ,QB,Cincinnati,Big East,2010204,Other,NFC South,0,0,0,0,0,0,0,0,0,0
6,205,New England Patriots,Ted Larsen,https://en.wikipedia.org/wiki/Ted_Larsen ,C,NC State,ACC,2010205,ACC,AFC East,0,0,1,0,0,0,0,0,0,0
6,206,San Francisco 49ers,Kyle Williams,https://en.wikipedia.org/wiki/Kyle_Williams_(wide_receiver) ,WR,Arizona State,Pac10,2010206,Pac12,NFC West,0,0,1,0,0,0,0,0,0,0
6,207,Tennessee Titans,Myron Rolle,https://en.wikipedia.org/wiki/Myron_Rolle ,S,Florida State,ACC,2010207,ACC,AFC South,0,0,0,0,0,0,0,0,0,0
7,208,New England Patriots,Thomas Welch,https://en.wikipedia.org/wiki/Thomas_Welch_(American_football) ,OT,Vanderbilt,SEC,2010208,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
7,209,Buffalo Bills,Levi Brown,https://en.wikipedia.org/wiki/Levi_Brown_(quarterback) ,QB,Troy,Sun Belt,2010209,Other,AFC East,0,0,0,0,0,0,0,0,0,0
7,210,Tampa Bay Buccaneers,Cody Grimm,https://en.wikipedia.org/wiki/Cody_Grimm ,S,Virginia Tech,ACC,2010210,ACC,NFC South,0,0,1,0,0,0,0,0,0,0
7,211,Los Angeles Rams,Marquis Johnson,https://en.wikipedia.org/wiki/Marquis_Johnson ,CB,Alabama,SEC,2010211,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
7,212,Miami Dolphins,Chris McCoy,https://en.wikipedia.org/wiki/Chris_McCoy_(American_football) ,LB,Middle Tennessee,Sun Belt,2010212,Other,AFC East,0,0,0,0,0,0,0,0,0,0
7,213,Detroit Lions,Willie Young,https://en.wikipedia.org/wiki/Willie_Young_(defensive_end) ,DE,NC State,ACC,2010213,ACC,NFC North,0,0,0,0,0,0,0,0,0,0
7,214,Minnesota Vikings,Mickey Shuler Jr,https://en.wikipedia.org/wiki/Mickey_Shuler_Jr. ,TE,Penn State,Big Ten,2010214,Big Ten,NFC North,0,0,0,0,0,0,0,0,0,0
7,215,Las Vegas Raiders,Jeremy Ware,https://en.wikipedia.org/wiki/Jeremy_Ware_(American_football) ,CB,Michigan State,Big Ten,2010215,Big Ten,AFC West,0,0,0,0,0,0,0,0,0,0
7,216,Buffalo Bills,Kyle Calloway,https://en.wikipedia.org/wiki/Kyle_Calloway ,OT,Iowa,Big Ten,2010216,Big Ten,AFC East,0,0,0,0,0,0,0,0,0,0
7,217,Tampa Bay Buccaneers,Dekoda Watson,https://en.wikipedia.org/wiki/Dekoda_Watson ,LB,Florida State,ACC,2010217,ACC,NFC South,0,0,0,0,0,0,0,0,0,0
7,218,Chicago Bears,JMarcus Webb,https://en.wikipedia.org/wiki/J%27Marcus_Webb ,OT,West Texas AM,LSC,2010218,Other,NFC North,0,0,0,0,0,0,0,0,0,0
7,219,Washington Commanders,Terrence Austin,https://en.wikipedia.org/wiki/Terrence_Austin ,WR,UCLA,Pac10,2010219,Pac12,NFC East,0,0,0,0,0,0,0,0,0,0
7,220,Philadelphia Eagles,Jamar Chaney,https://en.wikipedia.org/wiki/Jamar_Chaney ,LB,Mississippi State,SEC,2010220,SEC,NFC East,0,0,0,0,0,0,0,0,0,0
7,221,New York Giants,Matt Dodge,https://en.wikipedia.org/wiki/Matt_Dodge ,P,East Carolina,CUSA,2010221,Other,NFC East,0,0,0,0,0,0,0,0,0,0
7,222,Tennessee Titans,Marc Mariani,https://en.wikipedia.org/wiki/Marc_Mariani ,WR,Montana,Big Sky,2010222,Other,AFC South,0,0,0,0,0,0,0,0,0,1
7,223,Carolina Panthers,RJ Stanford,https://en.wikipedia.org/wiki/R.J._Stanford ,CB,Utah,MWC,2010223,Other,NFC South,0,0,0,0,0,0,0,0,0,0
7,224,San Francisco 49ers,Phillip Adams,https://en.wikipedia.org/wiki/Phillip_Adams_(American_football) ,CB,South Carolina State,MEAC,2010224,Other,NFC West,0,0,0,0,0,0,0,0,0,0
7,225,Denver Broncos,SydQuan Thompson,https://en.wikipedia.org/wiki/Syd%27Quan_Thompson ,CB,California,Pac10,2010225,Pac12,AFC West,0,0,0,0,0,0,0,0,0,0
7,226,Los Angeles Rams,George Selvie,https://en.wikipedia.org/wiki/George_Selvie ,DE,South Florida,Big East,2010226,Other,NFC West,0,0,0,0,0,0,0,0,0,0
7,227,Houston Texans,Dorin Dickerson,https://en.wikipedia.org/wiki/Dorin_Dickerson ,TE,Pittsburgh,Big East,2010227,Other,AFC South,0,0,0,0,0,0,0,0,0,0
7,228,Cincinnati Bengals,Reggie Stephens,https://en.wikipedia.org/wiki/Reggie_Stephens_(offensive_lineman) ,OG,Iowa State,Big 12,2010228,Big 12,AFC North,0,0,1,0,0,0,0,0,0,0
7,229,Washington Commanders,Erik Cook,https://en.wikipedia.org/wiki/Erik_Cook ,C,New Mexico,MWC,2010229,Other,NFC East,0,0,0,0,0,0,0,0,0,0
7,230,Green Bay Packers,C J Wilson,https://en.wikipedia.org/wiki/C._J._Wilson_(defensive_end) ,DE,East Carolina,CUSA,2010230,Other,NFC North,0,0,1,0,0,0,0,0,0,0
7,231,Washington Commanders,Selvish Capers,https://en.wikipedia.org/wiki/Selvish_Capers ,OT,West Virginia,Big East,2010231,Other,NFC East,0,0,1,0,0,0,0,0,0,0
7,232,Denver Broncos,Jammie Kirlew,https://en.wikipedia.org/wiki/Jammie_Kirlew ,DE,Indiana,Big Ten,2010232,Big Ten,AFC West,0,0,0,0,0,0,0,0,0,0
7,233,Arizona Cardinals,Jim Dray,https://en.wikipedia.org/wiki/Jim_Dray ,TE,Stanford,Pac10,2010233,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
7,234,Dallas Cowboys,Sean Lissemore,https://en.wikipedia.org/wiki/Sean_Lissemore ,DT,William  Mary,CAA,2010234,Other,NFC East,0,0,0,0,0,0,0,0,0,0
7,235,Los Angeles Chargers,Dedrick Epps,https://en.wikipedia.org/wiki/Dedrick_Epps ,TE,Miami FL,ACC,2010235,ACC,AFC West,0,0,0,0,0,0,0,0,0,0
7,236,Seattle Seahawks,Dexter Davis,https://en.wikipedia.org/wiki/Dexter_Davis ,LB,Arizona State,Pac10,2010236,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
7,237,Minnesota Vikings,Ryan DImperio,https://en.wikipedia.org/wiki/Ryan_D%27Imperio ,LB,Rutgers,Big East,2010237,Other,NFC North,0,0,0,0,0,0,0,0,0,0
7,238,Indianapolis Colts,Ricardo Mathews,https://en.wikipedia.org/wiki/Ricardo_Mathews ,DT,Cincinnati,Big East,2010238,Other,AFC South,0,0,0,0,0,0,0,0,0,0
7,239,New Orleans Saints,Sean Canfield,https://en.wikipedia.org/wiki/Sean_Canfield ,QB,Oregon State,Pac10,2010239,Pac12,NFC South,0,0,0,0,0,0,0,0,0,0
7,240,Indianapolis Colts,Kavell Conner,https://en.wikipedia.org/wiki/Kavell_Conner ,LB,Clemson,ACC,2010240,ACC,AFC South,0,0,0,0,0,0,0,0,0,0
7,241,Tennessee Titans,David Howard,https://en.wikipedia.org/wiki/David_Howard_(defensive_tackle) ,DT,Brown,Ivy,2010241,Other,AFC South,0,0,0,0,0,0,0,0,0,0
7,242,Pittsburgh Steelers,Doug Worthington,https://en.wikipedia.org/wiki/Doug_Worthington ,DT,Ohio State,Big Ten,2010242,Big Ten,AFC North,0,0,0,0,0,0,0,0,0,0
7,243,Philadelphia Eagles,Jeff Owens,https://en.wikipedia.org/wiki/Jeff_Owens ,DT,Georgia,SEC,2010243,SEC,NFC East,0,0,0,0,0,0,0,0,0,0
7,244,Philadelphia Eagles,Kurt Coleman,https://en.wikipedia.org/wiki/Kurt_Coleman ,S,Ohio State,Big Ten,2010244,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,0
7,245,Seattle Seahawks,Jameson Konz,https://en.wikipedia.org/wiki/Jameson_Konz ,FB,Kent State,MAC,2010245,Other,NFC West,0,0,0,0,0,0,0,0,0,0
7,246,Indianapolis Colts,Ray Fisher,https://en.wikipedia.org/wiki/Ray_Fisher_(cornerback_b.1987) ,CB,Indiana,Big Ten,2010246,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
7,247,New England Patriots,Brandon Deaderick,https://en.wikipedia.org/wiki/Brandon_Deaderick ,DT,Alabama,SEC,2010247,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
7,248,New England Patriots,Kade Weston,https://en.wikipedia.org/wiki/Kade_Weston ,DT,Georgia,SEC,2010248,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
7,249,Carolina Panthers,Robert McClain,https://en.wikipedia.org/wiki/Robert_McClain ,CB,Connecticut,Big East,2010249,Other,NFC South,0,0,0,0,0,0,0,0,0,0
7,250,New England Patriots,Zac Robinson,https://en.wikipedia.org/wiki/Zac_Robinson ,QB,Oklahoma State,Big 12,2010250,Big 12,AFC East,0,0,1,0,0,0,0,0,0,0
7,251,Las Vegas Raiders,Stevie Brown,https://en.wikipedia.org/wiki/Stevie_Brown ,S,Michigan,Big Ten,2010251,Big Ten,AFC West,0,0,0,0,0,0,0,0,0,0
7,252,Miami Dolphins,Austin Spitler,https://en.wikipedia.org/wiki/Austin_Spitler ,LB,Ohio State,Big Ten,2010252,Big Ten,AFC East,0,0,0,0,0,0,0,0,0,0
7,253,Tampa Bay Buccaneers,Erik Lorig,https://en.wikipedia.org/wiki/Erik_Lorig ,DE,Stanford,Pac10,2010253,Pac12,NFC South,0,0,0,0,0,0,0,0,0,0
7,254,Los Angeles Rams,Josh Hull,https://en.wikipedia.org/wiki/Josh_Hull ,LB,Penn State,Big Ten,2010254,Big Ten,NFC West,0,0,0,0,0,0,0,0,0,0
7,255,Detroit Lions,Tim Toone,https://en.wikipedia.org/wiki/Tim_Toone ,WR,Weber State,Big Sky,2010255,Other,NFC North,0,0,0,0,0,0,0,0,0,0
